CNA_index	seg_index	subclone_ID	phase	change
0	5	2	A	-1
1	1	2	B	-1
2	3	2	B	-1
3	8	2	B	-1
4	0	3	A	-1
5	2	3	A	-1
6	1	4	A	-1
7	3	4	A	1
8	0	4	B	1
9	7	6	A	1
10	5	6	B	-1
11	7	8	A	2
12	7	8	B	-1
13	8	9	A	-1
14	1	10	A	-1
15	4	10	B	-1
16	9	10	B	-1
17	3	11	A	1
18	6	12	A	1
19	7	12	A	1
20	0	12	B	2
21	3	12	B	-1
22	7	13	A	1
23	9	13	A	-1
24	6	14	A	1
25	7	14	A	1
26	3	16	A	1
27	4	16	A	-1
28	5	16	A	-1
29	7	16	A	1
30	8	16	B	-1
31	3	17	A	1
32	3	19	A	1
33	1	19	B	-1
34	2	19	B	-1
35	6	19	B	-1
36	8	19	B	-1
37	4	20	A	-1
38	5	20	A	-1
39	0	20	B	1
