CNA_index	seg_index	subclone_ID	phase	change
0	39	1	B	-1
1	4	2	A	1
2	19	2	A	-1
3	21	2	A	1
4	5	2	B	-1
5	6	2	B	-1
6	16	2	B	1
7	23	3	B	1
8	1	5	A	1
9	7	5	A	-1
10	14	5	A	-1
11	23	5	A	2
12	21	5	B	1
13	9	6	A	1
14	8	6	B	1
15	20	6	B	1
16	37	7	A	4
17	17	7	B	-1
18	39	7	B	-1
19	16	9	A	1
20	5	10	A	1
21	26	11	A	-1
22	31	11	A	-1
23	39	11	A	1
24	32	11	B	-1
25	17	12	B	-1
26	14	13	A	-1
27	8	13	B	2
28	16	13	B	1
29	1	14	B	1
30	30	15	A	-1
31	32	15	A	-1
32	8	17	A	3
33	17	17	A	-1
34	3	17	B	-1
35	25	18	B	-1
36	0	19	A	2
37	11	20	A	3
38	23	20	A	1
39	35	20	A	1
