CNA_index	seg_index	subclone_ID	phase	change
0	1	1	A	1
1	9	1	A	1
2	2	1	B	-1
3	0	2	A	1
4	4	2	A	-1
5	5	2	A	-1
6	7	2	A	2
7	0	2	B	1
8	4	2	B	4
9	5	2	B	1
10	8	5	A	-1
11	3	5	B	-1
12	4	5	B	1
13	1	6	A	1
14	3	6	A	1
15	1	7	A	2
16	2	7	A	-1
17	8	9	A	-1
18	3	9	B	-1
19	7	10	B	2
20	4	11	A	-1
21	5	11	A	-1
22	3	12	A	1
23	7	12	A	1
24	7	13	A	2
25	5	13	B	1
26	1	14	B	2
27	3	14	B	-1
28	5	14	B	3
29	9	14	B	1
30	0	15	B	1
31	7	17	A	6
32	9	17	A	1
33	2	17	B	-1
34	0	18	A	2
35	1	18	B	1
36	0	20	A	1
37	5	20	A	-1
38	3	20	B	-1
39	7	20	B	1
