SSM_index	CNA_index
0	6
0	19
1	6
1	19
2	6
2	19
3	0
3	11
4	0
4	11
5	3
7	7
8	7
12	9
12	16
13	15
14	8
14	14
15	8
15	14
16	1
16	10
18	13
25	9
25	16
26	9
26	16
32	8
32	14
33	8
33	14
34	8
34	14
35	6
35	19
36	6
36	19
40	13
41	13
42	13
43	13
44	13
48	9
48	16
50	15
51	15
52	8
52	14
53	6
53	19
54	6
54	19
55	11
58	4
59	4
60	11
61	5
61	17
61	18
62	6
62	19
63	10
65	7
67	12
68	17
68	18
75	15
76	15
77	8
77	14
78	19
79	19
80	19
81	11
82	11
83	12
84	12
85	10
90	13
91	13
92	13
93	13
94	7
95	7
96	7
97	7
98	7
104	9
104	16
109	14
110	14
111	11
112	12
123	12
132	14
133	14
134	14
141	14
160	16
