CNA_index	seg_index	subclone_ID	phase	change
0	13	1	A	2
1	12	2	A	2
2	1	3	A	1
3	5	3	B	1
4	12	4	A	1
5	17	4	A	-1
6	18	4	A	1
7	2	5	A	-1
8	6	5	A	1
9	10	5	A	1
10	14	5	A	1
11	2	5	B	1
12	11	5	B	-1
13	9	6	B	1
14	7	7	A	1
15	10	7	A	1
16	11	7	A	2
17	13	7	A	1
18	13	8	A	2
19	18	8	A	1
20	14	9	A	1
21	7	9	B	-1
22	12	10	A	1
23	3	10	B	2
24	10	10	B	2
25	10	11	B	1
26	13	12	A	1
27	5	15	A	-1
28	14	15	B	-1
29	6	16	A	2
30	7	16	A	1
31	9	16	A	2
32	8	16	B	-1
33	5	17	B	1
34	15	17	B	-1
35	2	18	A	-1
36	7	18	A	1
37	11	19	A	2
38	0	20	B	1
39	9	20	B	1
