SSM_index	CNA_index
0	33
1	9
1	16
1	36
2	30
3	6
3	10
3	17
3	31
4	24
6	1
6	18
6	23
6	25
7	1
7	18
7	23
7	25
8	20
8	26
9	5
9	11
9	38
10	5
10	11
10	38
11	27
12	4
14	33
15	6
15	10
15	17
15	31
17	12
18	13
18	39
19	13
19	39
20	33
21	15
21	29
22	30
23	30
24	30
25	6
25	10
25	17
25	31
26	24
27	24
28	24
29	24
31	18
31	23
31	25
32	18
32	23
32	25
33	18
33	23
33	25
34	7
34	8
34	19
34	34
35	7
35	8
35	19
35	34
36	7
36	8
36	19
36	34
37	20
37	26
38	12
39	13
39	39
40	13
40	39
41	13
41	39
42	13
42	39
43	13
43	39
44	21
44	32
45	21
45	32
47	37
48	37
49	9
49	36
50	24
52	23
52	25
53	12
54	12
55	8
55	19
55	34
56	33
57	9
57	36
58	9
58	36
59	22
60	30
61	30
62	30
63	24
64	8
64	19
64	34
65	19
65	34
66	20
66	26
67	20
67	26
68	12
69	27
70	27
71	13
71	39
72	13
72	39
73	13
73	39
74	21
74	32
75	21
75	32
78	37
79	37
80	14
80	28
82	10
83	11
110	33
111	29
112	36
113	30
114	24
115	24
116	25
117	34
122	32
123	32
124	28
125	33
126	30
127	30
137	39
138	35
139	37
140	36
141	36
142	36
148	34
150	38
151	36
152	36
164	37
179	38
180	38
184	39
185	39
186	39
187	39
188	39
189	39
190	39
191	39
194	37
197	38
198	39
