CNA_index	seg_index	subclone_ID	phase	change
0	23	1	A	-1
1	28	1	A	1
2	39	1	A	1
3	17	1	B	1
4	19	2	B	-1
5	20	3	A	-1
6	7	4	A	-1
7	17	5	A	-1
8	39	7	A	1
9	4	8	A	-1
10	12	8	A	2
11	39	8	A	1
12	6	8	B	1
13	34	9	A	1
14	37	9	A	2
15	19	10	A	-1
16	15	10	B	2
17	27	11	A	1
18	37	11	A	1
19	23	13	A	-1
20	27	13	A	1
21	37	13	B	2
22	16	14	A	-1
23	31	14	B	-1
24	33	14	B	-1
25	12	15	A	1
26	7	16	A	-1
27	35	16	A	-1
28	38	16	A	-1
29	16	16	B	2
30	8	18	A	1
31	25	18	A	-1
32	10	18	B	1
33	4	19	A	-1
34	8	19	A	1
35	13	19	A	-1
36	27	19	A	1
37	7	19	B	-1
38	1	20	A	-1
39	18	20	A	-1
