SSM_index	CNA_index
0	12
0	26
0	29
0	32
1	35
2	35
3	10
3	11
3	31
3	36
4	2
4	7
4	13
4	15
5	18
6	16
7	3
7	25
8	4
8	19
9	4
9	19
10	9
10	37
11	35
12	35
15	23
15	39
16	6
16	24
17	6
17	24
18	17
19	23
19	39
20	6
20	24
21	7
24	25
25	20
25	27
25	28
26	22
26	30
27	24
29	31
29	36
30	16
31	16
32	25
33	25
34	20
34	27
34	28
35	26
35	29
35	32
36	37
37	37
38	22
38	30
39	35
43	23
43	39
44	23
44	39
45	21
46	14
47	24
48	18
49	25
50	19
51	37
52	23
52	39
53	31
53	36
54	31
54	36
55	15
56	16
57	25
58	25
59	25
60	25
61	35
62	35
64	23
64	39
65	23
65	39
66	24
67	31
67	36
68	18
69	25
70	19
71	20
71	27
71	28
72	22
72	30
73	22
73	30
78	23
78	39
84	19
85	20
85	27
85	28
86	26
86	29
86	32
87	37
88	37
91	23
91	39
93	24
94	24
95	31
96	25
97	25
101	31
111	31
115	30
120	31
121	31
151	36
152	36
153	36
154	36
155	36
162	37
163	37
164	37
177	39
178	39
185	36
193	39
