SSM_index	CNA_index
2	0
6	2
11	3
56	33
57	35
58	7
63	18
63	24
64	20
64	39
65	15
66	12
67	16
68	14
69	18
69	24
70	23
71	33
72	33
73	21
74	16
75	16
76	16
77	28
77	38
78	15
79	16
80	27
80	37
81	19
81	22
81	25
81	29
82	23
83	33
84	21
85	15
86	35
87	16
88	18
88	24
89	18
89	24
90	20
90	39
91	34
92	34
93	35
94	27
94	37
95	27
95	37
96	28
96	38
97	28
97	38
98	28
98	38
99	24
100	24
101	23
102	39
103	33
104	34
105	34
106	27
107	27
108	27
109	27
110	27
111	28
112	28
113	28
115	29
122	30
123	30
124	30
126	29
127	29
134	30
152	31
159	32
160	37
161	37
162	38
165	39
166	39
167	34
168	35
169	35
170	35
171	35
172	35
173	36
174	36
175	36
176	36
177	37
180	39
181	39
