CNA_index	seg_index	subclone_ID	phase	change
0	15	1	B	-1
1	19	2	A	1
2	21	2	A	-1
3	35	2	B	1
4	10	3	A	1
5	19	3	B	1
6	11	5	A	1
7	10	5	B	1
8	20	6	A	1
9	23	6	A	-1
10	29	6	A	1
11	13	6	B	1
12	36	6	B	1
13	13	7	B	1
14	28	7	B	-1
15	34	7	B	-1
16	25	8	A	-1
17	15	8	B	-1
18	10	9	A	1
19	29	9	A	2
20	24	9	B	-1
21	31	9	B	1
22	26	11	A	1
23	38	11	A	1
24	39	11	A	1
25	13	12	B	2
26	20	12	B	1
27	17	13	A	1
28	28	13	A	1
29	35	14	B	1
30	29	15	A	1
31	3	15	B	-1
32	16	17	A	-1
33	28	17	B	-1
34	38	17	B	1
35	35	18	A	-1
36	10	19	A	2
37	15	19	A	-1
38	18	19	A	1
39	28	19	A	1
