CNA_index	seg_index	subclone_ID	phase	change
0	2	2	A	-1
1	16	2	A	2
2	8	2	B	1
3	17	2	B	-1
4	3	3	A	1
5	4	3	A	1
6	5	3	B	1
7	1	4	B	-1
8	4	5	A	1
9	19	5	A	1
10	3	6	B	1
11	15	6	B	-1
12	7	7	A	2
13	5	7	B	1
14	17	8	A	-1
15	13	8	B	2
16	7	9	A	1
17	14	9	B	1
18	4	10	B	-1
19	12	12	A	2
20	16	12	A	1
21	7	13	B	-1
22	4	14	A	1
23	8	15	A	-1
24	13	15	A	1
25	19	15	A	2
26	6	15	B	1
27	11	15	B	-1
28	14	15	B	1
29	3	16	B	1
30	14	16	B	1
31	5	17	A	1
32	14	17	A	1
33	16	18	A	1
34	8	18	B	1
35	13	18	B	1
36	3	19	A	1
37	10	20	A	1
38	19	20	A	1
39	3	20	B	1
