CNA_index	seg_index	subclone_ID	phase	change
0	3	1	A	-1
1	2	1	B	1
2	1	2	A	-1
3	4	2	B	-1
4	9	4	B	1
5	6	5	A	-1
6	9	5	A	-1
7	2	5	B	3
8	5	5	B	1
9	7	5	B	-1
10	7	6	A	1
11	9	6	A	-1
12	0	6	B	-1
13	4	7	B	-1
14	2	8	A	1
15	8	9	B	1
16	0	10	A	1
17	2	10	A	2
18	2	10	B	1
19	7	11	A	1
20	9	11	A	-1
21	6	12	A	-1
22	2	12	B	1
23	4	13	A	1
24	5	13	A	1
25	8	13	A	-1
26	5	13	B	1
27	9	13	B	1
28	0	14	A	2
29	1	14	A	-1
30	0	14	B	-1
31	1	14	B	-1
32	2	14	B	1
33	7	14	B	-1
34	4	16	B	-1
35	0	17	A	2
36	2	18	A	1
37	4	18	A	1
38	2	18	B	1
39	5	20	A	1
