CNA_index	seg_index	subclone_ID	phase	change
0	22	1	A	-1
1	28	1	A	-1
2	9	4	A	1
3	3	5	A	-1
4	26	5	B	2
5	14	6	A	-1
6	18	6	A	1
7	22	7	A	-1
8	0	7	B	-1
9	16	7	B	1
10	0	8	B	-1
11	31	8	B	-1
12	2	9	A	2
13	5	9	B	-1
14	2	10	A	1
15	16	10	A	1
16	0	11	B	-1
17	20	11	B	1
18	4	12	B	1
19	23	12	B	-1
20	37	14	A	-1
21	11	14	B	-1
22	26	14	B	1
23	5	15	A	-1
24	29	15	A	-1
25	8	16	A	1
26	11	16	A	-1
27	13	16	A	-1
28	19	16	A	1
29	18	17	A	1
30	19	17	A	1
31	33	17	A	-1
32	35	17	A	-1
33	10	17	B	-1
34	31	17	B	-1
35	1	18	A	1
36	6	19	A	-1
37	28	19	A	-1
38	36	19	A	-1
39	7	20	A	-1
