SSM_index	CNA_index
0	36
1	8
1	38
2	37
3	37
4	37
5	37
6	32
7	32
8	32
9	32
10	33
11	33
15	30
16	30
20	39
21	35
22	35
23	35
24	35
25	35
26	35
27	31
28	31
29	31
30	31
32	36
33	36
34	34
35	34
36	34
37	34
39	38
40	38
63	19
65	23
66	27
69	21
71	26
72	26
76	22
76	28
77	22
77	28
78	22
78	28
119	37
120	33
125	39
126	35
127	35
128	35
130	31
131	36
132	36
133	36
134	34
135	34
138	38
139	38
140	38
143	39
144	35
147	39
148	39
149	39
150	35
154	36
155	36
156	36
161	38
162	38
165	37
166	37
169	35
170	35
171	35
177	36
178	36
179	36
180	36
181	36
182	36
193	36
196	39
197	39
