CNA_index	seg_index	subclone_ID	phase	change
0	9	1	B	2
1	19	1	B	1
2	1	3	A	2
3	11	4	B	-1
4	6	5	A	-1
5	1	5	B	-1
6	15	5	B	1
7	18	5	B	-1
8	1	6	A	1
9	13	6	A	1
10	19	6	B	2
11	0	7	A	1
12	7	7	B	-1
13	9	7	B	1
14	13	7	B	1
15	4	8	A	2
16	9	8	A	1
17	13	8	B	1
18	4	9	B	1
19	14	10	B	1
20	1	11	B	-1
21	18	11	B	-1
22	15	12	A	1
23	0	12	B	-1
24	6	12	B	2
25	13	13	A	1
26	17	13	B	-1
27	15	14	B	1
28	19	14	B	1
29	2	15	B	2
30	10	16	A	1
31	4	16	B	2
32	11	16	B	-1
33	12	16	B	1
34	6	19	B	1
35	10	19	B	1
36	8	20	A	1
37	9	20	A	1
38	3	20	B	1
39	6	20	B	2
