CNA_index	seg_index	subclone_ID	phase	change
0	10	1	A	2
1	14	1	A	1
2	14	2	A	3
3	11	3	A	1
4	10	3	B	1
5	7	4	B	1
6	3	5	A	1
7	15	6	A	1
8	19	6	A	1
9	14	7	A	1
10	18	8	A	1
11	19	8	A	1
12	13	10	A	2
13	11	11	A	3
14	19	11	A	1
15	5	12	A	1
16	11	12	A	2
17	17	12	A	1
18	10	13	A	1
19	11	13	A	1
20	4	14	A	3
21	10	14	A	1
22	8	15	A	3
23	10	15	A	1
24	12	15	A	3
25	14	15	A	2
26	17	15	A	3
27	10	15	B	1
28	5	16	A	2
29	4	16	B	1
30	12	16	B	1
31	4	17	A	2
32	14	17	A	1
33	16	18	A	1
34	19	18	A	1
35	17	18	B	1
36	1	19	A	3
37	19	19	A	1
38	10	20	A	1
39	14	20	A	1
