CNA_index	seg_index	subclone_ID	phase	change
0	5	1	A	1
1	11	1	A	1
2	5	1	B	-1
3	14	2	B	1
4	35	3	B	-1
5	15	4	A	-1
6	29	4	A	2
7	11	4	B	-1
8	35	6	A	-1
9	14	8	A	-1
10	20	8	A	-1
11	22	8	A	1
12	26	8	A	-1
13	37	8	B	-1
14	11	9	A	2
15	24	9	A	1
16	25	9	A	2
17	37	9	A	3
18	17	11	A	-1
19	0	12	A	1
20	33	12	B	1
21	18	13	A	1
22	20	13	A	-1
23	3	13	B	1
24	22	14	A	2
25	1	14	B	1
26	8	14	B	1
27	1	15	A	1
28	7	15	A	1
29	21	15	A	1
30	23	16	A	1
31	32	16	A	1
32	25	16	B	1
33	39	17	B	-1
34	19	18	A	1
35	38	18	B	1
36	2	19	B	-1
37	6	19	B	-1
38	11	20	A	1
39	27	20	B	-1
