SSM_index	CNA_index
0	27
1	9
2	21
3	21
4	21
5	6
5	10
5	12
5	15
5	17
5	22
5	25
5	30
5	33
5	35
5	37
6	6
6	10
6	12
6	15
6	17
6	22
6	25
6	30
6	33
6	35
6	37
7	34
9	9
10	20
10	29
11	20
11	29
12	21
13	21
14	21
15	6
15	10
15	12
15	15
15	17
15	22
15	25
15	30
15	33
15	35
15	37
16	8
16	24
16	31
17	19
18	14
19	14
20	14
23	11
23	18
24	10
24	33
24	35
24	37
28	10
37	18
38	27
39	27
40	28
41	28
44	20
44	29
45	20
45	29
46	21
47	21
48	13
48	23
49	24
49	31
53	19
54	19
55	14
56	14
57	14
63	15
63	17
63	22
63	25
63	30
66	27
67	21
69	27
71	17
71	22
71	25
71	30
72	21
73	22
73	25
73	30
74	26
77	27
81	29
82	20
82	29
83	29
84	29
85	22
85	25
85	30
86	23
87	23
88	23
89	24
89	31
90	24
90	31
91	26
92	26
101	27
102	29
103	27
104	27
105	27
111	29
112	29
113	29
114	29
115	30
116	30
117	25
117	30
119	31
120	31
121	26
140	29
153	35
153	37
165	34
173	37
