SSM_index	CNA_index
0	24
0	38
2	15
3	15
4	15
5	15
6	24
6	38
7	24
7	38
8	25
8	27
9	31
10	16
10	33
10	39
11	16
11	33
11	39
12	16
12	33
12	39
13	17
13	35
14	17
14	35
15	13
16	8
17	8
18	8
19	18
21	3
21	7
21	10
21	14
22	3
22	7
22	10
22	14
23	7
23	10
23	14
24	7
24	10
24	14
25	3
25	7
25	10
25	14
29	11
29	30
29	36
30	11
30	30
30	36
31	11
31	30
31	36
32	11
32	30
32	36
33	11
33	30
33	36
34	12
34	34
35	12
35	34
38	38
39	38
40	38
41	6
41	28
41	32
41	37
43	29
47	35
52	7
53	7
54	7
57	30
57	36
58	34
59	34
60	38
66	23
67	23
68	15
69	15
70	15
71	15
72	15
73	15
74	24
75	25
76	26
80	16
81	13
82	13
83	13
84	19
85	19
86	8
87	8
88	8
89	8
90	8
91	10
91	14
94	11
95	11
96	11
97	15
101	23
102	15
103	15
104	15
105	15
106	24
107	24
108	25
112	16
113	19
121	18
122	18
133	24
135	23
160	38
162	31
163	31
164	28
164	32
164	37
165	33
165	39
166	35
181	30
181	36
182	36
183	34
187	35
189	36
