CNA_index	seg_index	subclone_ID	phase	change
0	3	1	A	2
1	8	2	A	1
2	5	2	B	2
3	2	3	A	1
4	7	4	A	-1
5	1	4	B	1
6	3	6	A	1
7	0	7	A	-1
8	3	7	A	1
9	6	7	A	1
10	6	7	B	-1
11	4	8	A	-1
12	8	8	A	1
13	3	8	B	-1
14	7	8	B	-1
15	4	9	B	-1
16	1	10	A	-1
17	5	10	B	1
18	1	11	B	1
19	4	12	A	-1
20	5	12	A	-1
21	6	12	B	-1
22	0	13	A	-1
23	8	13	A	2
24	0	13	B	1
25	2	13	B	1
26	3	13	B	-1
27	8	13	B	1
28	3	14	A	1
29	6	14	B	-1
30	3	15	A	1
31	7	15	B	-1
32	6	16	B	-1
33	0	17	B	1
34	3	17	B	-1
35	3	18	A	1
36	2	18	B	2
37	7	19	B	-1
38	5	20	A	-1
39	8	20	B	1
