CNA_index	seg_index	subclone_ID	phase	change
0	4	1	A	1
1	15	1	A	1
2	3	2	A	2
3	3	3	A	1
4	15	3	A	1
5	5	3	B	-1
6	14	3	B	-1
7	13	4	A	1
8	3	5	B	1
9	9	5	B	-1
10	15	5	B	1
11	15	6	A	1
12	6	6	B	2
13	18	6	B	1
14	3	7	A	1
15	5	7	A	-1
16	7	7	A	-1
17	9	7	A	2
18	6	8	A	1
19	6	9	A	1
20	2	10	A	1
21	9	11	A	2
22	0	12	A	-1
23	5	14	A	-1
24	19	14	A	2
25	13	14	B	1
26	0	15	A	-1
27	4	15	A	2
28	13	15	A	1
29	0	15	B	1
30	3	16	A	2
31	4	16	A	1
32	6	16	A	1
33	16	18	A	2
34	18	18	B	1
35	9	19	A	1
36	13	19	A	1
37	17	19	A	-1
38	13	19	B	1
39	17	20	B	1
