CNA_index	seg_index	subclone_ID	phase	change
0	21	1	A	1
1	3	1	B	1
2	9	1	B	-1
3	7	2	B	1
4	18	3	A	5
5	1	3	B	2
6	6	3	B	-1
7	37	3	B	1
8	21	4	B	1
9	37	4	B	1
10	25	5	A	1
11	1	5	B	1
12	21	5	B	2
13	29	5	B	-1
14	35	5	B	-1
15	11	6	B	1
16	20	7	B	-1
17	20	8	A	1
18	26	8	B	-1
19	34	8	B	3
20	28	9	B	-1
21	33	10	A	1
22	17	11	A	2
23	17	12	B	-1
24	23	12	B	1
25	4	13	B	-1
26	7	13	B	2
27	12	13	B	2
28	27	14	A	1
29	31	14	B	-1
30	34	14	B	2
31	26	15	B	-1
32	35	16	B	-1
33	27	18	A	1
34	3	18	B	1
35	10	18	B	3
36	14	18	B	-1
37	17	18	B	-1
38	15	19	B	-1
39	26	19	B	-1
