SSM_index	seg_index	subclone_ID
0	13	1
1	17	1
2	17	1
3	22	1
4	23	1
5	27	1
6	28	1
7	29	1
8	32	1
9	34	1
10	35	1
11	38	1
12	11	1
13	33	1
14	7	2
15	22	2
16	22	2
17	24	2
18	32	2
19	33	2
20	35	2
21	9	2
22	29	2
23	32	2
24	2	3
25	4	3
26	14	3
27	15	3
28	18	3
29	29	3
30	35	3
31	29	3
32	3	4
33	3	4
34	10	4
35	10	4
36	11	4
37	16	4
38	29	4
39	29	4
40	32	4
41	37	4
42	0	5
43	0	5
44	1	5
45	3	5
46	4	5
47	7	5
48	13	5
49	21	5
50	28	5
51	28	5
52	30	5
53	33	5
54	33	5
55	33	5
56	39	5
57	7	6
58	21	6
59	25	6
60	29	6
61	37	6
62	39	6
63	23	6
64	19	7
65	3	7
66	25	7
67	1	8
68	2	8
69	2	8
70	3	8
71	5	8
72	8	8
73	11	8
74	13	8
75	14	8
76	15	8
77	21	8
78	21	8
79	28	8
80	28	8
81	32	8
82	33	8
83	34	8
84	35	8
85	38	8
86	39	8
87	39	8
88	21	8
89	21	8
90	26	8
91	33	8
92	6	9
93	11	9
94	12	9
95	15	9
96	24	9
97	29	9
98	32	9
99	33	9
100	33	9
101	36	9
102	15	9
103	35	9
104	0	10
105	1	10
106	2	10
107	2	10
108	11	10
109	12	10
110	12	10
111	15	10
112	18	10
113	21	10
114	21	10
115	31	10
116	33	10
117	35	10
118	36	10
119	38	10
120	38	10
121	30	10
122	31	10
123	10	11
124	21	12
125	25	12
126	31	12
127	35	12
128	31	12
129	10	13
130	15	13
131	23	13
132	29	13
133	16	14
134	24	14
135	39	14
136	12	15
137	22	15
138	24	15
139	35	15
140	37	15
141	4	16
142	15	16
143	35	16
144	29	16
145	10	17
146	12	17
147	21	17
148	0	18
149	1	18
150	2	18
151	3	18
152	4	18
153	5	18
154	5	18
155	6	18
156	6	18
157	8	18
158	10	18
159	12	18
160	12	18
161	15	18
162	15	18
163	18	18
164	19	18
165	21	18
166	21	18
167	21	18
168	22	18
169	22	18
170	23	18
171	23	18
172	25	18
173	27	18
174	28	18
175	28	18
176	30	18
177	32	18
178	33	18
179	33	18
180	33	18
181	33	18
182	33	18
183	33	18
184	33	18
185	35	18
186	35	18
187	38	18
188	7	18
189	8	18
190	33	18
191	33	18
192	35	18
193	36	18
194	39	18
195	14	19
196	10	20
197	24	20
198	31	20
199	31	20
