CNA_index	seg_index	subclone_ID	phase	change
0	2	1	A	1
1	7	1	A	1
2	1	1	B	2
3	4	1	B	2
4	4	3	B	3
5	0	4	A	-1
6	2	5	A	1
7	1	6	A	1
8	9	6	A	-1
9	2	7	A	2
10	4	7	A	-1
11	1	8	A	3
12	5	8	A	1
13	2	8	B	1
14	1	9	A	1
15	2	9	A	2
16	7	9	B	-1
17	0	10	B	1
18	2	11	A	1
19	3	11	B	1
20	4	11	B	1
21	2	12	A	1
22	6	12	A	1
23	3	13	A	-1
24	2	14	A	2
25	0	14	B	2
26	2	15	A	1
27	5	15	B	1
28	4	16	A	-1
29	3	16	B	1
30	4	16	B	2
31	1	17	A	2
32	0	18	A	-1
33	1	18	A	1
34	3	18	A	-1
35	1	19	A	2
36	2	19	B	1
37	9	19	B	-1
38	1	20	A	1
39	4	20	A	-1
