CNA_index	seg_index	subclone_ID	phase	change
0	15	1	A	-1
1	16	1	A	2
2	12	1	B	1
3	7	2	A	1
4	8	2	A	3
5	5	2	B	-1
6	11	2	B	-1
7	4	3	A	1
8	3	3	B	1
9	12	3	B	2
10	1	4	A	1
11	6	4	A	-1
12	17	4	A	-1
13	10	4	B	-1
14	4	5	A	2
15	15	5	B	1
16	2	7	A	-1
17	8	8	B	1
18	9	9	A	1
19	0	10	A	-1
20	12	11	A	-1
21	15	11	B	1
22	8	13	A	1
23	9	13	A	1
24	16	13	A	1
25	19	13	A	3
26	3	15	A	1
27	15	15	A	-1
28	6	17	A	-1
29	8	17	A	1
30	19	17	A	3
31	17	17	B	1
32	1	18	A	2
33	7	18	A	2
34	11	18	A	1
35	15	18	A	-1
36	19	18	B	-1
37	3	20	A	1
38	13	20	A	3
39	19	20	B	-1
