CNA_index	seg_index	subclone_ID	phase	change
0	8	1	B	1
1	13	1	B	-1
2	18	1	B	-1
3	3	2	B	-1
4	7	3	B	-1
5	14	3	B	1
6	15	4	B	-1
7	19	4	B	2
8	4	5	A	-1
9	8	5	A	-1
10	14	5	A	-1
11	14	5	B	2
12	6	6	A	-1
13	16	7	A	-1
14	15	7	B	-1
15	13	8	A	1
16	5	8	B	-1
17	6	8	B	2
18	12	8	B	2
19	14	8	B	2
20	6	9	A	-1
21	9	9	A	-1
22	14	9	A	-1
23	0	9	B	-1
24	8	9	B	1
25	2	10	A	-1
26	17	10	B	-1
27	13	12	A	1
28	6	13	A	-1
29	19	13	A	-1
30	10	13	B	-1
31	16	13	B	1
32	2	14	B	-1
33	4	16	B	3
34	14	16	B	1
35	18	17	A	-1
36	8	18	A	-1
37	15	18	B	-1
38	11	19	A	-1
39	2	19	B	-1
