CNA_index	seg_index	subclone_ID	phase	change
0	15	1	A	-1
1	18	1	A	1
2	11	2	A	1
3	4	2	B	1
4	19	3	B	1
5	1	4	A	-1
6	3	4	B	-1
7	18	4	B	-1
8	18	5	A	2
9	19	5	A	3
10	11	6	A	1
11	16	6	B	-1
12	12	7	A	-1
13	4	7	B	1
14	0	8	A	2
15	17	8	B	-1
16	6	9	A	-1
17	8	9	A	-1
18	9	9	A	-1
19	0	9	B	-1
20	10	9	B	1
21	12	9	B	-1
22	16	10	A	-1
23	4	11	A	1
24	6	11	A	-1
25	16	11	A	-1
26	16	11	B	-1
27	19	12	A	1
28	4	13	A	1
29	7	13	A	-1
30	19	13	A	2
31	11	13	B	-1
32	14	13	B	-1
33	19	13	B	1
34	6	16	B	-1
35	16	16	B	-1
36	7	17	B	-1
37	1	20	B	-1
38	4	20	B	1
39	6	20	B	-1
