CNA_index	seg_index	subclone_ID	phase	change
0	8	1	A	-1
1	16	1	B	1
2	18	1	B	-1
3	16	3	A	-1
4	18	3	A	-1
5	17	4	A	1
6	19	5	A	-1
7	10	5	B	-1
8	4	6	A	1
9	4	7	A	1
10	2	9	A	-1
11	10	9	A	-1
12	7	9	B	-1
13	8	9	B	-1
14	19	9	B	-1
15	17	10	B	1
16	0	11	A	-1
17	4	11	A	2
18	3	12	A	-1
19	4	12	A	1
20	5	12	A	1
21	2	13	A	-1
22	19	13	A	-1
23	2	13	B	-1
24	13	13	B	-1
25	16	13	B	1
26	16	14	B	1
27	2	15	A	-1
28	11	15	A	1
29	13	15	A	-1
30	16	15	B	1
31	0	16	A	-1
32	2	16	B	-1
33	19	16	B	-1
34	5	17	A	2
35	5	18	A	1
36	15	18	B	1
37	8	19	B	-1
38	19	19	B	-1
39	0	20	A	-1
