SSM_index	seg_index	subclone_ID
0	16	1
1	27	1
2	26	2
3	31	2
4	8	2
5	8	2
6	36	2
7	10	3
8	16	3
9	26	3
10	27	3
11	30	3
12	31	3
13	31	3
14	8	3
15	19	3
16	31	4
17	36	4
18	36	4
19	37	4
20	38	4
21	10	4
22	12	4
23	25	4
24	29	4
25	9	5
26	10	5
27	11	5
28	13	5
29	15	5
30	16	5
31	20	5
32	33	5
33	33	5
34	36	5
35	36	5
36	2	5
37	9	5
38	9	5
39	21	5
40	24	5
41	27	5
42	14	6
43	39	6
44	37	6
45	0	7
46	20	7
47	31	7
48	37	7
49	10	7
50	36	8
51	12	8
52	30	8
53	3	9
54	5	9
55	6	9
56	6	9
57	9	9
58	10	9
59	10	9
60	10	9
61	11	9
62	11	9
63	12	9
64	12	9
65	12	9
66	16	9
67	16	9
68	20	9
69	22	9
70	23	9
71	25	9
72	27	9
73	31	9
74	32	9
75	33	9
76	35	9
77	36	9
78	1	9
79	9	9
80	10	9
81	16	9
82	16	9
83	19	9
84	22	9
85	37	9
86	10	10
87	20	10
88	20	10
89	23	10
90	32	10
91	35	10
92	1	10
93	14	10
94	19	10
95	22	10
96	26	10
97	35	10
98	4	11
99	19	11
100	21	11
101	31	11
102	32	11
103	36	11
104	10	12
105	23	12
106	30	12
107	26	12
108	32	12
109	39	12
110	3	13
111	4	14
112	6	14
113	9	14
114	11	14
115	26	14
116	38	14
117	38	14
118	2	15
119	4	15
120	11	15
121	17	15
122	22	15
123	27	15
124	32	15
125	36	15
126	3	15
127	4	15
128	0	16
129	5	16
130	5	16
131	11	16
132	13	16
133	14	16
134	20	16
135	23	16
136	24	16
137	32	16
138	33	16
139	4	16
140	10	16
141	14	16
142	31	16
143	34	16
144	36	16
145	16	17
146	1	18
147	7	18
148	10	18
149	12	18
150	12	18
151	15	18
152	18	18
153	22	18
154	23	18
155	24	18
156	25	18
157	29	18
158	36	18
159	36	18
160	5	18
161	9	18
162	10	18
163	20	18
164	29	18
165	2	19
166	4	19
167	9	19
168	12	19
169	17	19
170	23	19
171	29	19
172	31	19
173	31	19
174	11	19
175	16	19
176	0	20
177	4	20
178	5	20
179	8	20
180	11	20
181	14	20
182	17	20
183	18	20
184	19	20
185	21	20
186	25	20
187	28	20
188	31	20
189	31	20
190	31	20
191	32	20
192	32	20
193	33	20
194	38	20
195	6	20
196	11	20
197	14	20
198	35	20
199	36	20
