CNA_index	seg_index	subclone_ID	phase	change
0	0	1	A	1
1	12	1	B	1
2	14	1	B	1
3	0	2	B	1
4	8	3	A	2
5	12	3	A	1
6	14	3	B	1
7	1	5	B	-1
8	17	5	B	-1
9	10	6	A	-1
10	8	6	B	2
11	17	7	A	1
12	11	7	B	1
13	0	8	A	1
14	3	8	B	-1
15	16	8	B	1
16	8	10	A	1
17	0	10	B	1
18	3	10	B	-1
19	9	10	B	1
20	12	11	B	1
21	5	13	A	1
22	0	13	B	1
23	5	14	A	1
24	8	14	B	2
25	16	14	B	1
26	2	15	A	1
27	9	15	B	1
28	15	15	B	-1
29	16	15	B	1
30	0	16	A	3
31	7	16	A	-1
32	9	16	A	2
33	11	16	A	1
34	16	16	A	1
35	12	16	B	1
36	4	17	B	-1
37	14	18	A	1
38	6	19	B	-1
39	0	20	B	2
