CNA_index	seg_index	subclone_ID	phase	change
0	14	1	B	1
1	0	2	A	1
2	5	2	A	3
3	6	2	A	-1
4	8	2	A	1
5	9	2	A	2
6	0	3	A	1
7	1	3	A	1
8	3	3	A	1
9	15	3	A	1
10	12	3	B	-1
11	6	5	A	-1
12	11	5	B	2
13	16	5	B	1
14	9	6	A	1
15	15	6	A	1
16	16	6	A	1
17	17	6	A	1
18	9	6	B	1
19	0	7	B	-1
20	8	9	B	2
21	10	11	B	1
22	11	11	B	1
23	9	13	A	1
24	15	13	A	1
25	16	13	A	1
26	14	13	B	1
27	15	14	A	2
28	7	15	A	2
29	19	15	B	-1
30	2	16	B	1
31	7	17	A	1
32	18	17	B	-1
33	7	18	A	1
34	9	18	A	1
35	11	18	A	1
36	16	18	A	2
37	4	20	A	-1
38	12	20	A	1
39	16	20	B	2
