CNA_index	seg_index	subclone_ID	phase	change
0	16	1	A	-1
1	11	1	B	-1
2	15	1	B	1
3	1	2	A	1
4	3	2	A	1
5	12	2	A	-1
6	17	2	A	1
7	12	2	B	2
8	1	3	A	2
9	18	3	A	1
10	7	4	B	1
11	10	4	B	-1
12	1	5	A	1
13	0	6	A	1
14	8	6	A	1
15	10	6	A	-1
16	16	7	A	-1
17	19	7	A	-1
18	3	8	A	2
19	9	9	A	-1
20	18	9	A	1
21	11	9	B	-1
22	1	12	A	1
23	10	12	A	-1
24	11	12	B	-1
25	12	12	B	1
26	16	12	B	1
27	17	12	B	2
28	7	13	A	1
29	13	13	A	1
30	4	14	A	1
31	11	14	A	2
32	8	15	A	1
33	6	16	A	1
34	8	16	A	1
35	19	18	A	-1
36	18	18	B	-1
37	9	19	A	-1
38	10	20	A	-1
39	17	20	A	5
