SSM_index	CNA_index
20	8
20	17
22	19
24	33
25	30
32	21
33	11
34	11
35	25
36	25
37	12
37	31
40	33
41	33
42	33
43	21
46	13
46	15
46	22
46	27
46	29
46	39
47	32
47	35
47	37
49	33
50	33
51	14
51	28
54	26
55	24
55	34
55	36
55	38
87	15
98	20
114	20
116	20
117	20
123	33
125	25
127	28
129	26
130	31
131	32
131	35
131	37
140	33
141	30
142	30
154	31
155	39
156	29
156	39
157	32
157	35
157	37
158	32
158	35
158	37
159	32
159	35
159	37
160	32
160	35
160	37
163	32
163	35
163	37
169	33
180	39
181	37
185	36
185	38
198	38
