CNA_index	seg_index	subclone_ID	phase	change
0	13	3	A	-1
1	16	3	A	-1
2	19	3	A	-1
3	5	3	B	1
4	6	3	B	-1
5	31	3	B	-1
6	21	4	B	1
7	1	5	B	-1
8	5	6	A	-1
9	10	6	A	-1
10	17	6	A	-1
11	37	6	B	-1
12	11	7	B	-1
13	32	7	B	1
14	6	8	A	-1
15	15	8	A	-1
16	19	8	B	-1
17	22	8	B	-1
18	21	9	A	-1
19	25	10	A	-1
20	9	10	B	1
21	20	10	B	1
22	31	11	A	-1
23	0	13	A	-1
24	7	13	A	-1
25	18	14	A	-1
26	26	14	A	1
27	37	14	A	1
28	0	14	B	-1
29	11	15	A	1
30	33	16	A	-1
31	19	18	A	-1
32	20	18	A	-1
33	24	18	A	-1
34	34	18	A	-1
35	38	18	A	-1
36	3	18	B	-1
37	7	19	B	-1
38	28	19	B	-1
39	8	20	B	-1
