CNA_index	seg_index	subclone_ID	phase	change
0	34	1	A	-1
1	34	1	B	1
2	37	1	B	1
3	8	2	A	1
4	9	2	B	-1
5	5	3	B	1
6	14	4	A	1
7	1	4	B	3
8	11	5	A	-1
9	32	5	A	2
10	6	6	B	1
11	16	6	B	2
12	2	7	A	1
13	13	7	B	1
14	32	7	B	1
15	24	8	A	-1
16	12	9	A	2
17	33	9	A	1
18	26	10	A	1
19	1	11	A	-1
20	16	11	B	2
21	0	12	A	1
22	4	12	A	-1
23	8	12	A	1
24	31	12	A	1
25	34	12	A	-1
26	36	12	A	1
27	26	13	A	1
28	4	14	B	-1
29	8	15	A	1
30	15	16	A	1
31	14	17	A	1
32	14	18	A	1
33	15	18	A	1
34	8	18	B	2
35	16	18	B	4
36	20	18	B	1
37	29	19	B	1
38	39	19	B	-1
39	14	20	A	2
