CNA_index	seg_index	subclone_ID	phase	change
0	7	1	A	-1
1	6	1	B	1
2	9	1	B	1
3	3	2	A	1
4	9	2	A	1
5	9	2	B	1
6	4	4	A	-1
7	1	4	B	-1
8	3	4	B	-1
9	9	4	B	1
10	2	5	A	1
11	6	6	B	2
12	8	6	B	2
13	2	8	A	1
14	9	8	A	1
15	9	8	B	1
16	0	9	A	-1
17	2	9	A	1
18	4	9	B	-1
19	6	10	A	-1
20	7	10	B	-1
21	9	11	A	2
22	6	11	B	1
23	1	12	A	-1
24	1	12	B	-1
25	0	13	B	1
26	9	14	A	1
27	9	15	A	1
28	4	15	B	-1
29	5	16	A	1
30	8	16	A	1
31	2	16	B	1
32	3	16	B	-1
33	6	16	B	1
34	7	16	B	-1
35	3	17	B	-1
36	9	18	B	1
37	2	19	A	1
38	6	19	B	1
39	7	20	B	-1
