CNA_index	seg_index	subclone_ID	phase	change
0	12	1	A	-1
1	25	1	A	1
2	9	1	B	-1
3	21	1	B	1
4	22	1	B	1
5	16	2	A	1
6	25	2	A	2
7	4	2	B	1
8	39	2	B	-1
9	19	3	A	-1
10	13	3	B	-1
11	24	3	B	1
12	38	3	B	1
13	32	4	A	-1
14	4	4	B	1
15	36	4	B	1
16	2	5	A	-1
17	18	8	B	-1
18	34	8	B	1
19	23	9	B	4
20	24	9	B	2
21	27	9	B	1
22	20	10	B	1
23	23	10	B	1
24	18	11	A	1
25	24	12	B	1
26	27	13	B	3
27	33	14	A	-1
28	37	14	A	1
29	6	14	B	1
30	6	15	A	-1
31	26	15	A	-1
32	22	15	B	1
33	34	15	B	1
34	20	16	B	3
35	25	17	A	1
36	31	17	A	-1
37	10	17	B	-1
38	37	20	A	1
39	31	20	B	1
