CNA_index	seg_index	subclone_ID	phase	change
0	5	1	A	-1
1	26	1	A	1
2	25	1	B	-1
3	10	3	A	3
4	23	3	A	-1
5	9	3	B	1
6	12	3	B	-1
7	26	6	B	-1
8	29	6	B	1
9	38	6	B	-1
10	25	7	A	-1
11	11	8	A	-1
12	3	8	B	-1
13	39	8	B	-1
14	1	9	A	-1
15	22	9	A	1
16	26	9	A	3
17	38	9	A	-1
18	22	9	B	1
19	23	9	B	-1
20	30	10	A	-1
21	11	10	B	-1
22	22	10	B	1
23	29	11	B	1
24	24	13	B	1
25	6	14	A	-1
26	24	14	A	-1
27	28	14	B	3
28	30	14	B	-1
29	23	15	B	-1
30	17	16	A	1
31	29	16	B	1
32	35	16	B	1
33	18	17	B	-1
34	32	18	A	-1
35	18	18	B	-1
36	11	19	A	-1
37	21	20	A	1
38	1	20	B	-1
39	20	20	B	-1
