CNA_index	seg_index	subclone_ID	phase	change
0	14	1	A	1
1	4	1	B	-1
2	14	1	B	-1
3	5	2	A	-1
4	4	3	A	-1
5	8	3	A	-1
6	17	4	A	-1
7	6	4	B	3
8	10	4	B	-1
9	18	6	A	-1
10	10	7	A	1
11	6	7	B	1
12	7	7	B	1
13	10	8	A	1
14	16	8	A	-1
15	9	8	B	-1
16	2	10	A	1
17	13	10	A	-1
18	3	12	A	2
19	17	13	B	1
20	1	14	A	-1
21	7	14	A	-1
22	12	14	A	-1
23	9	14	B	-1
24	11	14	B	2
25	11	15	B	1
26	16	15	B	-1
27	17	15	B	1
28	6	16	B	1
29	19	16	B	-1
30	3	17	A	1
31	1	17	B	1
32	3	17	B	-1
33	15	19	A	1
34	4	19	B	-1
35	7	19	B	1
36	3	20	A	1
37	4	20	A	-1
38	12	20	B	-1
39	17	20	B	1
