SSM_index	CNA_index
0	17
1	15
1	27
2	4
2	7
2	9
2	12
2	16
2	20
2	25
2	33
2	36
2	39
3	26
4	26
5	26
6	3
6	10
6	24
6	34
7	3
7	10
7	24
7	34
8	3
8	10
8	24
8	34
9	3
9	10
9	24
9	34
10	4
10	7
10	9
10	12
10	16
10	20
10	25
10	33
10	36
10	39
11	8
11	11
11	19
11	21
11	31
11	37
13	17
14	17
15	26
16	5
17	3
17	10
17	24
17	34
18	15
18	27
19	15
19	27
20	13
21	8
21	11
21	19
21	21
21	31
21	37
22	8
22	11
22	19
22	21
22	31
22	37
23	14
24	17
25	26
26	26
27	26
28	10
28	24
28	34
29	10
29	24
29	34
30	10
30	24
30	34
31	15
31	27
32	15
32	27
33	18
33	28
34	9
34	12
34	16
34	20
34	25
34	33
34	36
34	39
35	13
36	11
36	19
36	21
36	31
36	37
37	29
38	22
39	17
40	17
41	26
42	26
43	26
44	15
44	27
45	12
45	16
45	20
45	25
45	33
45	36
45	39
46	9
46	12
46	16
46	20
46	25
46	33
46	36
46	39
47	13
48	11
48	19
48	21
48	31
48	37
49	26
50	34
51	19
51	21
51	31
51	37
52	32
53	26
54	26
55	34
56	34
57	15
57	27
58	15
58	27
59	16
59	20
59	33
59	36
59	39
60	12
60	16
60	20
60	33
60	36
60	39
61	16
61	20
61	33
61	36
61	39
65	17
72	19
72	21
73	21
74	19
74	21
78	22
114	25
121	31
121	37
124	34
125	34
126	34
127	34
128	33
128	36
128	39
129	33
129	36
129	39
130	33
130	36
130	39
131	33
131	36
131	39
132	33
132	36
132	39
133	37
134	31
134	37
135	37
143	33
143	36
143	39
144	36
144	39
146	37
147	37
148	38
149	38
157	34
158	36
158	39
159	36
159	39
160	37
163	39
164	39
165	39
184	39
