SSM_index	CNA_index
2	9
2	19
2	22
2	26
2	38
3	7
3	11
3	16
3	23
3	31
3	33
4	7
4	11
4	16
4	23
4	31
4	33
5	7
5	11
5	16
5	23
5	31
5	33
6	34
7	7
7	11
7	16
7	23
7	31
7	33
8	18
9	17
9	21
9	27
9	29
9	32
10	20
11	20
12	8
13	8
17	15
18	15
19	34
20	34
21	35
23	18
24	13
24	36
25	30
28	35
29	12
29	24
29	28
29	39
33	24
33	28
33	39
34	36
38	15
39	19
39	22
39	26
39	38
40	23
40	31
40	33
41	23
41	31
41	33
42	23
42	31
42	33
43	35
44	35
45	35
46	18
47	18
48	24
48	28
48	39
49	20
62	34
63	19
63	22
63	26
63	38
64	23
64	31
64	33
65	23
65	31
65	33
66	23
66	31
66	33
67	23
67	31
67	33
68	35
69	35
70	35
71	35
72	35
73	21
73	27
73	29
73	32
74	21
74	27
74	29
74	32
75	36
85	25
85	37
88	34
90	22
90	26
90	38
91	22
91	26
91	38
92	23
92	31
92	33
93	35
94	35
95	35
96	36
101	25
101	37
103	34
104	31
104	33
105	31
105	33
106	31
106	33
107	35
108	35
109	35
110	27
110	29
110	32
118	30
119	30
120	30
121	38
122	38
123	31
123	33
124	31
124	33
125	31
125	33
126	31
126	33
127	31
127	33
128	35
129	35
130	35
131	27
131	29
131	32
132	39
133	36
140	34
141	38
142	38
143	31
143	33
144	31
144	33
145	35
146	35
147	32
148	32
149	39
153	34
154	34
155	34
156	34
157	38
158	35
159	35
163	39
164	39
165	36
172	37
176	38
192	39
194	39
