CNA_index	seg_index	subclone_ID	phase	change
0	3	1	A	3
1	13	2	A	-1
2	6	2	B	1
3	6	3	B	1
4	8	3	B	-1
5	11	3	B	-1
6	6	4	A	1
7	5	4	B	-1
8	13	4	B	-1
9	5	5	A	-1
10	6	6	B	2
11	7	7	B	-1
12	15	7	B	-1
13	8	9	B	-1
14	1	10	A	-1
15	6	10	A	2
16	8	11	A	-1
17	3	13	B	1
18	5	13	B	-1
19	13	13	B	-1
20	16	13	B	-1
21	17	13	B	-1
22	19	13	B	-1
23	13	14	A	-1
24	8	15	A	-1
25	19	15	A	-1
26	9	16	A	-1
27	16	16	A	-1
28	2	16	B	-1
29	7	16	B	-1
30	12	16	B	2
31	9	17	B	-1
32	10	17	B	-1
33	9	18	A	-1
34	4	18	B	-1
35	6	18	B	1
36	1	19	A	-1
37	12	19	A	-1
38	2	19	B	-1
39	1	20	B	-1
