CNA_index	seg_index	subclone_ID	phase	change
0	14	1	A	1
1	28	2	A	1
2	36	2	A	-1
3	2	2	B	3
4	25	2	B	-1
5	32	2	B	1
6	39	2	B	-1
7	33	3	A	-1
8	31	4	A	-1
9	2	6	B	1
10	6	7	A	-1
11	25	7	A	-1
12	1	7	B	-1
13	15	7	B	1
14	36	7	B	1
15	37	7	B	-1
16	26	8	A	-1
17	7	10	A	-1
18	12	10	A	1
19	38	10	A	-1
20	17	10	B	-1
21	20	10	B	-1
22	6	11	A	-1
23	24	12	A	-1
24	5	12	B	-1
25	16	12	B	-1
26	38	12	B	1
27	3	13	B	1
28	15	14	B	2
29	2	15	A	1
30	7	15	B	-1
31	30	15	B	-1
32	13	16	B	1
33	34	16	B	1
34	5	17	A	-1
35	22	17	A	3
36	26	17	A	-1
37	1	19	B	-1
38	36	19	B	1
39	12	20	B	3
