CNA_index	seg_index	subclone_ID	phase	change
0	3	3	A	1
1	5	3	A	-1
2	7	3	A	1
3	9	3	A	-1
4	5	4	B	1
5	3	5	A	1
6	6	5	A	1
7	3	5	B	-1
8	5	5	B	1
9	7	8	A	1
10	8	8	A	2
11	6	8	B	-1
12	3	9	A	1
13	6	9	A	1
14	8	9	B	2
15	9	9	B	-1
16	3	10	A	1
17	1	10	B	-1
18	7	11	A	2
19	8	11	A	1
20	2	11	B	-1
21	7	12	A	3
22	7	12	B	1
23	7	14	A	1
24	5	14	B	1
25	1	15	A	-1
26	2	16	A	1
27	3	16	A	2
28	7	16	A	1
29	7	16	B	1
30	7	17	A	1
31	8	17	A	2
32	3	18	A	1
33	8	18	A	1
34	4	19	B	1
35	7	19	B	1
36	2	20	A	2
37	3	20	A	1
38	8	20	A	1
39	8	20	B	1
