CNA_index	seg_index	subclone_ID	phase	change
0	4	1	A	-1
1	15	1	A	-1
2	9	1	B	-1
3	7	2	A	-1
4	17	2	A	1
5	10	2	B	-1
6	8	3	A	1
7	12	3	A	-1
8	15	3	A	-1
9	9	3	B	-1
10	4	4	A	-1
11	9	4	A	-1
12	8	4	B	1
13	14	4	B	1
14	1	5	A	1
15	7	5	A	-1
16	13	5	A	-1
17	16	5	A	-1
18	2	5	B	-1
19	6	5	B	2
20	19	5	B	-1
21	13	7	A	-1
22	5	8	B	1
23	2	10	A	-1
24	6	10	B	1
25	12	11	B	-1
26	8	12	A	1
27	11	12	B	-1
28	3	13	A	-1
29	6	13	A	-1
30	7	13	A	-1
31	7	14	B	1
32	4	15	B	2
33	8	15	B	2
34	6	16	A	-1
35	11	16	A	-1
36	1	19	A	1
37	12	19	A	-1
38	18	19	B	-1
39	15	20	A	-1
