SSM_index	CNA_index
0	4
0	22
0	35
1	5
1	11
1	17
2	5
2	11
2	17
3	26
3	31
4	26
4	31
5	12
6	20
6	24
7	20
7	24
8	20
8	24
9	20
9	24
10	32
10	38
11	32
11	38
12	32
12	38
14	1
14	2
14	7
14	10
14	27
15	1
15	2
15	7
15	10
15	27
17	13
17	18
18	13
18	18
19	13
19	18
20	16
21	16
23	26
24	26
25	20
25	24
26	15
29	25
30	25
31	23
32	23
33	21
34	13
34	18
35	13
35	18
36	13
36	18
37	19
37	37
38	16
39	16
40	16
41	22
42	17
43	17
44	17
47	20
47	24
48	38
49	38
50	38
51	38
52	38
53	15
54	15
60	25
61	27
62	27
63	27
67	21
68	3
84	28
86	32
94	14
96	25
97	18
99	20
99	24
100	25
101	23
103	22
104	27
105	27
107	21
108	26
114	37
118	38
119	25
152	31
153	31
154	32
162	35
168	33
