CNA_index	seg_index	subclone_ID	phase	change
0	3	1	A	2
1	0	2	B	-1
2	7	3	A	-1
3	6	4	A	-1
4	8	4	A	-1
5	9	4	A	1
6	2	4	B	-1
7	8	5	B	-1
8	3	6	A	1
9	9	7	B	-1
10	1	8	A	-1
11	0	9	A	1
12	4	10	B	-1
13	1	11	A	-1
14	4	11	A	-1
15	5	11	A	-1
16	9	11	A	1
17	1	11	B	1
18	3	11	B	-1
19	7	11	B	-1
20	9	11	B	-1
21	0	12	A	1
22	4	12	A	-1
23	6	12	B	-1
24	5	13	A	-1
25	2	14	A	1
26	3	15	B	-1
27	9	15	B	-1
28	2	16	A	1
29	7	16	B	-1
30	0	17	A	1
31	0	18	A	2
32	3	18	A	4
33	5	18	B	-1
34	3	19	A	1
35	3	19	B	-1
36	7	19	B	-1
37	1	20	A	-1
38	8	20	A	-1
39	4	20	B	-1
