CNA_index	seg_index	subclone_ID	phase	change
0	6	1	A	1
1	3	4	A	1
2	8	5	A	1
3	14	5	A	1
4	15	5	A	1
5	17	5	A	-1
6	6	5	B	-1
7	12	5	B	-1
8	0	6	B	-1
9	15	7	A	1
10	11	8	A	-1
11	13	8	A	-1
12	15	8	B	-1
13	14	9	A	2
14	15	9	A	1
15	5	9	B	-1
16	19	9	B	-1
17	15	10	A	1
18	4	11	A	-1
19	5	11	B	-1
20	16	11	B	-1
21	17	11	B	2
22	17	13	A	-1
23	8	14	A	1
24	19	14	A	-1
25	15	14	B	-1
26	7	15	A	-1
27	12	15	B	-1
28	19	16	A	-1
29	3	17	A	3
30	11	17	A	-1
31	7	18	A	-1
32	9	18	A	-1
33	14	18	A	1
34	4	18	B	-1
35	8	18	B	1
36	9	18	B	-1
37	12	18	B	-1
38	19	18	B	-1
39	0	20	B	-1
