CNA_index	seg_index	subclone_ID	phase	change
0	18	1	A	-1
1	29	1	B	1
2	35	2	B	1
3	2	3	B	2
4	33	3	B	2
5	19	5	B	-1
6	20	5	B	1
7	38	5	B	2
8	18	6	B	-1
9	29	6	B	1
10	1	7	B	2
11	11	7	B	-1
12	14	7	B	1
13	30	7	B	-1
14	31	7	B	-1
15	34	7	B	-1
16	37	7	B	2
17	30	9	B	-1
18	14	10	B	1
19	5	11	A	-1
20	9	12	B	-1
21	27	12	B	-1
22	34	12	B	-1
23	16	13	A	2
24	8	13	B	-1
25	12	13	B	-1
26	23	13	B	1
27	30	13	B	-1
28	20	14	B	2
29	23	14	B	1
30	35	15	A	1
31	7	15	B	-1
32	23	16	B	1
33	38	17	A	-1
34	0	18	B	1
35	14	18	B	1
36	24	18	B	-1
37	34	19	B	-1
38	33	20	A	1
39	16	20	B	1
