CNA_index	seg_index	subclone_ID	phase	change
0	4	1	A	2
1	12	2	A	2
2	12	2	B	1
3	12	3	B	1
4	33	4	A	1
5	2	4	B	1
6	32	4	B	-1
7	4	5	A	1
8	37	7	A	-1
9	1	8	A	-1
10	13	8	A	1
11	27	8	A	2
12	32	8	A	-1
13	37	8	B	-1
14	0	9	A	2
15	5	9	A	-1
16	24	9	A	-1
17	31	9	A	-1
18	30	10	A	-1
19	21	10	B	-1
20	25	10	B	1
21	27	10	B	-1
22	2	11	A	1
23	38	11	A	-1
24	18	12	B	1
25	38	13	B	-1
26	6	14	A	-1
27	12	14	A	4
28	25	14	A	-1
29	22	14	B	1
30	29	15	A	-1
31	9	15	B	-1
32	31	15	B	-1
33	7	16	A	-1
34	22	17	B	3
35	12	18	A	1
36	39	18	A	-1
37	15	18	B	-1
38	4	20	A	1
39	24	20	A	-1
