CNA_index	seg_index	subclone_ID	phase	change
0	2	1	A	1
1	9	1	A	1
2	9	1	B	2
3	3	2	A	-1
4	9	2	B	2
5	1	3	A	1
6	1	3	B	-1
7	3	3	B	1
8	9	6	B	1
9	4	7	A	1
10	9	8	A	1
11	0	9	A	-1
12	9	9	A	1
13	3	9	B	1
14	5	10	A	-1
15	4	10	B	1
16	6	11	A	-1
17	9	11	B	1
18	2	12	B	1
19	7	12	B	-1
20	1	13	A	2
21	0	13	B	-1
22	2	14	A	1
23	3	14	A	-1
24	7	14	A	1
25	9	14	A	2
26	2	14	B	1
27	5	14	B	-1
28	1	15	A	2
29	2	15	A	1
30	8	15	A	3
31	6	16	B	-1
32	3	17	A	-1
33	0	17	B	-1
34	3	17	B	1
35	1	18	A	2
36	2	19	A	1
37	5	19	B	-1
38	6	19	B	-1
39	8	20	A	1
