CNA_index	seg_index	subclone_ID	phase	change
0	0	1	A	-1
1	5	1	B	3
2	5	2	B	2
3	7	2	B	-1
4	0	3	B	1
5	2	3	B	1
6	2	4	A	-1
7	4	4	A	-1
8	0	4	B	1
9	8	6	B	-1
10	1	7	B	-1
11	2	7	B	1
12	6	7	B	1
13	8	7	B	-1
14	0	8	B	3
15	5	9	A	-1
16	2	9	B	1
17	5	9	B	1
18	9	9	B	-1
19	2	11	B	1
20	3	11	B	1
21	1	12	B	-1
22	2	12	B	3
23	3	12	B	2
24	4	13	B	-1
25	6	13	B	1
26	0	14	B	2
27	3	14	B	2
28	3	15	B	1
29	8	15	B	-1
30	1	16	B	-1
31	3	16	B	1
32	6	17	A	-1
33	4	17	B	-1
34	5	17	B	2
35	2	18	B	1
36	7	18	B	-1
37	5	19	A	-1
38	1	20	B	-1
39	7	20	B	-1
