SSM_index	CNA_index
0	9
2	8
3	4
4	9
5	8
7	10
11	9
12	9
13	9
17	8
22	10
23	10
26	11
28	9
29	9
32	12
33	12
34	12
47	15
48	15
49	15
63	16
64	16
67	18
67	21
67	33
67	34
68	35
68	38
70	27
71	27
72	39
73	39
75	28
76	28
77	20
78	24
80	35
80	38
81	35
81	38
82	35
82	38
84	31
85	31
86	17
86	19
86	22
86	32
86	36
87	17
87	19
87	22
87	32
87	36
88	27
89	27
90	39
91	39
92	39
93	39
94	39
96	20
98	31
99	31
100	26
101	39
102	39
103	39
105	25
106	25
108	29
109	35
112	30
113	30
114	30
115	31
116	31
119	19
119	22
119	32
119	36
125	29
126	35
127	30
128	26
129	27
130	27
133	28
134	25
137	31
138	31
140	26
141	32
141	36
142	32
142	36
144	29
145	35
147	31
148	32
148	36
152	33
152	34
164	34
168	35
177	36
178	36
