CNA_index	seg_index	subclone_ID	phase	change
0	35	1	A	1
1	21	1	B	-1
2	29	1	B	1
3	3	2	B	-1
4	12	4	A	-1
5	22	4	A	-1
6	25	4	A	1
7	37	4	A	1
8	15	4	B	1
9	35	5	A	1
10	13	5	B	1
11	19	6	A	2
12	38	6	A	1
13	14	7	B	-1
14	21	8	A	1
15	8	9	A	2
16	11	9	A	-1
17	25	10	A	1
18	21	11	A	1
19	39	11	A	-1
20	2	12	A	1
21	5	12	A	1
22	21	12	A	2
23	27	12	A	1
24	2	12	B	1
25	4	12	B	1
26	27	12	B	3
27	13	13	A	-1
28	36	13	B	-1
29	1	14	A	-1
30	17	15	A	1
31	13	16	B	1
32	38	16	B	-1
33	33	17	A	-1
34	38	17	A	1
35	36	18	A	-1
36	25	19	A	1
37	28	19	B	1
38	35	19	B	1
39	24	20	B	-1
