CNA_index	seg_index	subclone_ID	phase	change
0	4	1	A	2
1	9	2	A	1
2	3	2	B	2
3	7	2	B	-1
4	8	2	B	1
5	9	2	B	1
6	1	3	A	-1
7	9	3	A	2
8	8	3	B	1
9	9	3	B	1
10	5	4	A	-1
11	3	4	B	3
12	5	4	B	-1
13	8	4	B	2
14	4	5	A	3
15	5	5	B	-1
16	7	5	B	-1
17	9	6	B	3
18	3	7	B	1
19	4	8	B	-1
20	9	8	B	2
21	3	9	A	-1
22	3	11	B	2
23	4	12	A	1
24	1	13	B	-1
25	9	13	B	1
26	6	14	B	-1
27	9	14	B	1
28	8	16	B	1
29	1	17	B	-1
30	9	17	B	1
31	0	18	B	-1
32	3	18	B	2
33	6	18	B	-1
34	8	18	B	1
35	3	19	B	1
36	5	20	A	-1
37	6	20	A	-1
38	5	20	B	-1
39	6	20	B	-1
