SSM_index	CNA_index
0	25
1	38
2	11
2	32
4	4
4	19
5	21
5	24
6	21
6	24
7	21
7	24
11	5
11	6
13	36
14	26
15	14
17	16
18	16
21	38
22	38
24	7
24	23
30	14
31	12
33	38
34	13
34	39
35	27
36	27
37	20
43	17
44	25
45	25
46	25
47	22
48	22
51	20
53	21
53	24
55	36
57	17
58	22
59	20
60	20
61	21
61	24
62	21
62	24
63	21
63	24
64	21
64	24
65	26
66	26
67	17
68	17
69	25
70	38
71	38
72	38
73	38
74	38
76	22
77	22
81	27
82	27
84	28
84	35
85	28
85	35
86	32
87	32
88	32
89	32
90	23
91	30
92	30
93	30
94	30
96	19
97	19
98	19
101	20
102	20
103	20
107	21
107	24
108	21
108	24
109	21
109	24
110	21
110	24
117	15
119	26
125	25
126	25
127	38
128	38
129	38
130	39
131	23
133	20
134	20
136	24
137	24
144	26
147	25
148	38
150	31
150	33
150	37
152	34
157	26
165	38
171	39
172	32
178	39
180	36
