CNA_index	seg_index	subclone_ID	phase	change
0	1	1	A	2
1	1	3	A	2
2	18	3	A	-1
3	14	5	A	-1
4	2	5	B	1
5	15	5	B	1
6	17	6	B	1
7	6	7	B	3
8	2	8	A	-1
9	6	8	A	1
10	7	8	A	-1
11	2	8	B	2
12	12	8	B	-1
13	3	9	A	-1
14	5	9	B	-1
15	1	10	B	-1
16	14	11	B	-1
17	17	12	A	2
18	1	13	A	1
19	3	13	A	-1
20	8	13	A	1
21	13	13	A	2
22	0	13	B	2
23	12	13	B	-1
24	8	15	A	1
25	9	15	A	1
26	13	15	A	2
27	7	15	B	1
28	7	16	A	-1
29	0	17	A	2
30	1	18	A	2
31	12	18	A	1
32	0	18	B	1
33	4	18	B	2
34	7	18	B	2
35	7	19	A	-1
36	1	19	B	-1
37	5	20	A	1
38	9	20	A	1
39	13	20	B	1
