CNA_index	seg_index	subclone_ID	phase	change
0	5	1	A	-1
1	14	1	A	1
2	26	1	A	1
3	11	1	B	1
4	34	1	B	-1
5	11	2	A	-1
6	37	2	A	2
7	12	2	B	-1
8	18	2	B	-1
9	31	2	B	1
10	33	2	B	-1
11	0	3	A	1
12	16	3	A	-1
13	24	3	A	-1
14	16	3	B	-1
15	14	4	A	1
16	37	4	A	1
17	20	7	A	1
18	13	7	B	-1
19	23	7	B	-1
20	12	8	A	1
21	12	9	A	2
22	37	9	A	2
23	38	9	A	1
24	14	10	B	-1
25	38	12	A	2
26	7	12	B	-1
27	33	13	A	-1
28	37	13	A	1
29	17	14	A	-1
30	11	14	B	1
31	37	14	B	1
32	39	15	A	1
33	0	17	A	1
34	33	17	A	-1
35	7	17	B	-1
36	29	17	B	-1
37	16	19	A	-1
38	6	19	B	-1
39	37	19	B	1
