SSM_index	seg_index	subclone_ID
0	6	1
1	11	1
2	16	1
3	4	1
4	5	1
5	8	1
6	8	1
7	15	1
8	18	1
9	5	2
10	6	2
11	6	2
12	7	2
13	8	2
14	0	2
15	0	2
16	5	2
17	5	2
18	6	2
19	7	2
20	8	2
21	15	2
22	19	2
23	5	3
24	11	3
25	15	3
26	1	4
27	3	4
28	6	4
29	8	4
30	9	4
31	11	4
32	12	4
33	0	4
34	8	4
35	17	4
36	5	5
37	8	5
38	0	5
39	6	5
40	10	5
41	11	5
42	18	5
43	0	6
44	0	6
45	1	6
46	4	6
47	5	6
48	11	6
49	13	6
50	8	6
51	8	6
52	11	6
53	13	6
54	1	7
55	3	7
56	4	7
57	5	7
58	6	7
59	6	7
60	10	7
61	12	7
62	13	7
63	13	7
64	14	7
65	17	7
66	19	7
67	19	7
68	0	7
69	9	7
70	13	7
71	13	7
72	15	7
73	16	7
74	16	7
75	16	7
76	18	7
77	18	7
78	19	7
79	3	8
80	12	8
81	0	8
82	0	8
83	3	8
84	10	8
85	11	8
86	0	9
87	12	9
88	13	9
89	13	9
90	16	9
91	0	9
92	3	9
93	8	9
94	19	9
95	7	10
96	18	10
97	1	11
98	9	11
99	11	11
100	11	11
101	12	11
102	19	11
103	0	11
104	6	11
105	8	11
106	8	11
107	8	11
108	10	11
109	11	11
110	11	11
111	13	11
112	15	11
113	17	11
114	19	11
115	6	12
116	8	12
117	6	12
118	1	13
119	5	13
120	6	13
121	7	13
122	8	13
123	16	13
124	16	13
125	18	13
126	18	13
127	0	13
128	3	13
129	4	13
130	4	13
131	6	13
132	8	13
133	8	13
134	8	13
135	10	13
136	11	13
137	11	13
138	12	13
139	15	13
140	16	13
141	17	13
142	18	13
143	19	13
144	19	13
145	6	14
146	10	14
147	4	15
148	9	15
149	11	15
150	14	15
151	1	15
152	4	15
153	7	15
154	7	15
155	11	15
156	12	15
157	16	15
158	16	15
159	18	15
160	18	15
161	11	16
162	17	17
163	17	17
164	18	17
165	3	18
166	5	18
167	15	18
168	18	18
169	1	18
170	4	18
171	6	18
172	9	18
173	10	18
174	13	18
175	14	18
176	3	19
177	5	19
178	8	19
179	9	19
180	11	19
181	11	19
182	0	19
183	8	19
184	8	19
185	9	19
186	9	19
187	10	19
188	12	19
189	15	19
190	15	19
191	18	19
192	18	19
193	0	20
194	5	20
195	9	20
196	8	20
197	9	20
198	12	20
199	14	20
