SSM_index	CNA_index
0	7
0	34
1	11
2	5
2	18
2	28
2	31
3	29
3	35
4	9
5	9
6	21
6	37
7	13
7	36
8	6
10	27
10	32
11	2
11	14
12	7
12	34
13	5
13	18
13	28
13	31
15	12
15	23
16	11
17	29
17	35
18	21
18	37
20	14
21	10
21	25
21	33
22	18
22	28
22	31
23	18
23	28
23	31
25	7
25	34
26	17
27	17
28	11
29	11
30	18
30	28
30	31
31	21
31	37
32	21
32	37
33	21
33	37
34	21
34	37
35	21
35	37
36	21
36	37
37	21
37	37
38	21
38	37
39	21
39	37
40	13
40	36
42	12
42	23
43	27
43	32
44	27
44	32
48	24
48	39
49	24
49	39
50	24
50	39
53	17
54	18
54	28
54	31
55	21
56	13
57	13
59	12
59	23
60	27
60	32
61	24
62	25
63	26
65	30
66	30
84	19
84	20
87	21
88	22
89	22
90	22
95	23
96	23
97	23
103	24
104	24
105	24
106	24
108	21
109	21
110	21
112	23
113	23
117	24
118	24
121	26
123	28
123	31
124	29
125	29
126	29
128	30
129	30
130	30
136	27
136	32
137	27
137	32
144	26
154	30
182	34
187	37
189	36
195	39
196	39
197	39
