SSM_index	seg_index	subclone_ID
0	0	1
1	1	1
2	10	1
3	14	1
4	16	1
5	22	1
6	24	1
7	37	1
8	21	1
9	29	1
10	6	2
11	0	2
12	14	3
13	1	4
14	8	4
15	10	4
16	10	4
17	15	4
18	15	4
19	17	4
20	21	4
21	29	4
22	34	4
23	36	4
24	36	4
25	37	4
26	8	4
27	10	4
28	17	4
29	25	4
30	39	4
31	39	4
32	20	5
33	33	5
34	2	5
35	22	5
36	16	6
37	34	6
38	25	6
39	34	6
40	2	7
41	5	7
42	10	7
43	16	7
44	21	7
45	30	7
46	2	7
47	5	7
48	10	7
49	10	7
50	10	7
51	21	7
52	23	7
53	28	7
54	36	7
55	38	7
56	14	8
57	38	8
58	1	8
59	2	9
60	5	9
61	21	9
62	25	9
63	2	9
64	8	9
65	10	9
66	25	9
67	8	10
68	19	11
69	29	11
70	18	11
71	26	11
72	7	12
73	10	12
74	16	12
75	34	12
76	38	12
77	2	12
78	9	12
79	10	12
80	14	12
81	16	12
82	25	12
83	27	12
84	30	12
85	30	12
86	3	13
87	5	13
88	6	13
89	6	13
90	12	13
91	15	13
92	20	13
93	27	13
94	33	13
95	39	13
96	16	13
97	24	13
98	27	13
99	30	13
100	38	13
101	12	14
102	2	15
103	6	15
104	10	15
105	13	15
106	13	15
107	14	15
108	17	15
109	22	15
110	22	15
111	25	15
112	25	15
113	34	15
114	35	15
115	38	15
116	2	15
117	2	15
118	5	15
119	5	15
120	10	15
121	21	15
122	21	15
123	21	15
124	25	15
125	26	15
126	32	15
127	36	15
128	2	16
129	3	16
130	5	16
131	5	16
132	8	16
133	10	16
134	10	16
135	13	16
136	18	16
137	21	16
138	29	16
139	30	16
140	35	16
141	35	16
142	36	16
143	37	16
144	0	16
145	2	16
146	9	16
147	10	16
148	16	16
149	36	16
150	38	16
151	39	16
152	0	17
153	6	17
154	11	17
155	15	17
156	16	17
157	16	17
158	21	17
159	23	17
160	32	17
161	33	17
162	33	17
163	36	17
164	38	17
165	2	17
166	10	17
167	12	17
168	30	17
169	36	17
170	38	17
171	13	18
172	10	18
173	0	19
174	2	19
175	7	19
176	12	19
177	14	19
178	16	19
179	16	19
180	25	19
181	29	19
182	33	19
183	34	19
184	36	19
185	39	19
186	1	19
187	5	19
188	30	19
189	30	19
190	39	19
191	5	20
192	9	20
193	14	20
194	17	20
195	28	20
196	32	20
197	38	20
198	39	20
199	1	20
