CNA_index	seg_index	subclone_ID	phase	change
0	0	1	A	1
1	5	1	A	1
2	6	2	A	1
3	6	3	A	1
4	2	3	B	1
5	4	5	A	-1
6	9	5	A	1
7	2	6	B	1
8	9	6	B	-1
9	9	7	A	1
10	0	8	B	2
11	1	9	A	1
12	5	9	A	1
13	1	9	B	1
14	9	12	A	1
15	0	13	A	1
16	8	13	A	1
17	2	13	B	1
18	3	13	B	2
19	9	13	B	-1
20	3	14	A	-1
21	9	14	A	1
22	2	15	B	1
23	3	15	B	1
24	0	16	A	1
25	1	16	A	2
26	4	16	A	-1
27	5	16	B	1
28	7	16	B	1
29	9	16	B	-1
30	5	17	A	1
31	9	17	A	1
32	1	17	B	1
33	2	17	B	1
34	0	19	A	1
35	5	19	A	1
36	9	19	A	1
37	1	19	B	1
38	6	19	B	-1
39	2	20	A	1
