CNA_index	seg_index	subclone_ID	phase	change
0	8	1	A	1
1	8	1	B	1
2	3	2	A	1
3	6	2	A	1
4	0	2	B	1
5	1	2	B	2
6	4	2	B	1
7	7	2	B	1
8	0	3	A	-1
9	0	3	B	1
10	6	3	B	1
11	9	3	B	2
12	4	4	A	-1
13	8	6	A	2
14	2	6	B	-1
15	2	8	A	1
16	8	8	A	1
17	0	8	B	1
18	5	9	A	1
19	6	9	B	2
20	1	10	A	-1
21	8	12	A	2
22	4	12	B	1
23	8	12	B	1
24	2	13	A	3
25	5	13	A	1
26	7	13	B	2
27	9	13	B	1
28	3	14	A	1
29	0	14	B	1
30	1	15	B	1
31	5	15	B	1
32	0	16	A	-1
33	5	16	A	1
34	7	16	A	2
35	0	16	B	1
36	2	18	A	1
37	8	18	A	2
38	5	18	B	1
39	7	18	B	1
