SSM_index	CNA_index
0	18
0	19
0	38
1	24
2	13
2	26
2	31
2	35
4	7
4	21
4	33
4	37
5	10
6	24
7	23
7	25
7	30
8	13
8	26
8	31
8	35
9	32
9	36
10	16
12	18
12	19
12	38
15	24
16	24
17	39
18	15
19	32
19	36
20	12
20	17
20	28
21	24
22	13
22	26
22	31
22	35
23	32
23	36
24	21
24	33
24	37
25	21
25	33
25	37
26	17
26	28
27	20
27	34
28	20
28	34
33	24
34	24
35	24
36	25
36	30
37	16
39	25
39	30
40	24
41	25
41	30
42	26
42	31
42	35
43	32
43	36
44	18
44	19
44	38
45	20
45	34
47	25
47	30
48	25
48	30
49	39
51	32
51	36
52	16
55	17
55	28
56	18
56	19
56	38
57	20
57	34
58	20
58	34
66	24
67	25
67	30
68	25
68	30
69	26
69	31
69	35
70	26
70	31
70	35
71	26
71	31
71	35
73	32
73	36
74	32
74	36
90	17
90	28
91	18
91	19
91	38
92	20
92	34
94	24
95	25
95	30
96	39
97	32
97	36
101	21
125	28
133	33
133	37
134	33
134	37
135	33
135	37
136	27
138	28
139	38
140	38
141	38
142	38
143	34
172	30
175	35
176	31
176	35
177	31
177	35
178	31
178	35
179	39
180	39
181	39
182	39
183	39
188	32
188	36
189	32
189	36
190	32
190	36
